HEADER_TIME_STAMP,X_ACCELERATION_METERS_PER_SECOND_SQUARED,Y_ACCELERATION_METERS_PER_SECOND_SQUARED,Z_ACCELERATION_METERS_PER_SECOND_SQUARED
2018-08-31 20:11:04.613,0.17,1.047,-0.094
2018-08-31 20:11:04.625,0.167,1.041,-0.1
2018-08-31 20:11:04.638,0.17,1.041,-0.094
2018-08-31 20:11:04.650,0.17,1.041,-0.094
2018-08-31 20:11:04.663,0.17,1.041,-0.094
2018-08-31 20:11:04.675,0.17,1.041,-0.094
2018-08-31 20:11:04.688,0.176,1.047,-0.094
2018-08-31 20:11:04.700,0.176,1.047,-0.1
2018-08-31 20:11:04.713,0.167,1.047,-0.085
2018-08-31 20:11:04.725,0.167,1.047,-0.085
2018-08-31 20:11:04.738,0.164,1.047,-0.079
2018-08-31 20:11:04.750,0.164,1.053,-0.085
2018-08-31 20:11:04.763,0.161,1.05,-0.094
2018-08-31 20:11:04.775,0.17,1.038,-0.109
2018-08-31 20:11:04.788,0.179,1.038,-0.114
2018-08-31 20:11:04.800,0.188,1.041,-0.106
2018-08-31 20:11:04.813,0.185,1.041,-0.1
2018-08-31 20:11:04.825,0.176,1.047,-0.091
2018-08-31 20:11:04.838,0.167,1.047,-0.085
2018-08-31 20:11:04.850,0.161,1.047,-0.085
2018-08-31 20:11:04.863,0.155,1.047,-0.085
2018-08-31 20:11:04.875,0.164,1.047,-0.088
2018-08-31 20:11:04.888,0.167,1.047,-0.094
2018-08-31 20:11:04.900,0.176,1.041,-0.103
2018-08-31 20:11:04.913,0.176,1.041,-0.109
2018-08-31 20:11:04.925,0.179,1.041,-0.109
2018-08-31 20:11:04.938,0.179,1.047,-0.094
2018-08-31 20:11:04.950,0.176,1.047,-0.088
2018-08-31 20:11:04.963,0.17,1.047,-0.079
2018-08-31 20:11:04.975,0.17,1.047,-0.085
2018-08-31 20:11:04.988,0.164,1.047,-0.091
2018-08-31 20:11:05.000,0.161,1.047,-0.094
2018-08-31 20:11:05.013,0.167,1.05,-0.103
2018-08-31 20:11:05.025,0.17,1.041,-0.1
2018-08-31 20:11:05.038,0.179,1.041,-0.1
2018-08-31 20:11:05.050,0.182,1.041,-0.091
2018-08-31 20:11:05.063,0.182,1.047,-0.091
2018-08-31 20:11:05.075,0.176,1.047,-0.091
2018-08-31 20:11:05.088,0.167,1.047,-0.085
2018-08-31 20:11:05.100,0.167,1.047,-0.091
2018-08-31 20:11:05.113,0.164,1.047,-0.091
2018-08-31 20:11:05.125,0.164,1.041,-0.094
2018-08-31 20:11:05.138,0.164,1.047,-0.1
2018-08-31 20:11:05.150,0.167,1.041,-0.1
2018-08-31 20:11:05.163,0.176,1.047,-0.094
2018-08-31 20:11:05.175,0.179,1.041,-0.091
2018-08-31 20:11:05.188,0.176,1.041,-0.088
2018-08-31 20:11:05.200,0.176,1.041,-0.088
2018-08-31 20:11:05.213,0.176,1.041,-0.094
2018-08-31 20:11:05.225,0.164,1.047,-0.094
2018-08-31 20:11:05.238,0.164,1.047,-0.1
2018-08-31 20:11:05.250,0.164,1.041,-0.1
2018-08-31 20:11:05.263,0.164,1.047,-0.094
2018-08-31 20:11:05.275,0.17,1.041,-0.091
2018-08-31 20:11:05.288,0.176,1.041,-0.091
2018-08-31 20:11:05.300,0.176,1.05,-0.091
2018-08-31 20:11:05.313,0.176,1.041,-0.091
2018-08-31 20:11:05.325,0.176,1.041,-0.1
2018-08-31 20:11:05.338,0.176,1.041,-0.1
2018-08-31 20:11:05.350,0.17,1.047,-0.094
2018-08-31 20:11:05.363,0.164,1.047,-0.094
2018-08-31 20:11:05.375,0.167,1.047,-0.1
2018-08-31 20:11:05.388,0.167,1.05,-0.091
2018-08-31 20:11:05.400,0.17,1.047,-0.088
2018-08-31 20:11:05.413,0.176,1.047,-0.091
2018-08-31 20:11:05.425,0.176,1.041,-0.091
2018-08-31 20:11:05.438,0.176,1.041,-0.094
2018-08-31 20:11:05.450,0.176,1.041,-0.103
2018-08-31 20:11:05.463,0.17,1.041,-0.094
2018-08-31 20:11:05.475,0.167,1.047,-0.1
2018-08-31 20:11:05.488,0.167,1.05,-0.094
2018-08-31 20:11:05.500,0.164,1.047,-0.091
2018-08-31 20:11:05.513,0.164,1.047,-0.091
2018-08-31 20:11:05.525,0.167,1.047,-0.091
2018-08-31 20:11:05.538,0.17,1.041,-0.094
2018-08-31 20:11:05.550,0.176,1.047,-0.1
2018-08-31 20:11:05.563,0.179,1.047,-0.1
2018-08-31 20:11:05.575,0.179,1.041,-0.094
2018-08-31 20:11:05.588,0.176,1.041,-0.1
2018-08-31 20:11:05.600,0.167,1.041,-0.094
2018-08-31 20:11:05.613,0.167,1.047,-0.088
2018-08-31 20:11:05.625,0.164,1.047,-0.088
2018-08-31 20:11:05.638,0.167,1.047,-0.088
2018-08-31 20:11:05.650,0.167,1.047,-0.094
2018-08-31 20:11:05.663,0.17,1.041,-0.091
2018-08-31 20:11:05.675,0.176,1.047,-0.1
2018-08-31 20:11:05.688,0.176,1.041,-0.1
2018-08-31 20:11:05.700,0.179,1.047,-0.094
2018-08-31 20:11:05.713,0.176,1.041,-0.094
2018-08-31 20:11:05.725,0.17,1.047,-0.088
2018-08-31 20:11:05.738,0.164,1.047,-0.088
2018-08-31 20:11:05.750,0.167,1.047,-0.091
2018-08-31 20:11:05.763,0.17,1.041,-0.091
2018-08-31 20:11:05.775,0.167,1.047,-0.1
2018-08-31 20:11:05.788,0.176,1.047,-0.1
2018-08-31 20:11:05.800,0.179,1.047,-0.094
2018-08-31 20:11:05.813,0.176,1.047,-0.094
2018-08-31 20:11:05.825,0.176,1.041,-0.091
2018-08-31 20:11:05.838,0.17,1.047,-0.091
2018-08-31 20:11:05.850,0.167,1.041,-0.091
2018-08-31 20:11:05.863,0.164,1.05,-0.091
2018-08-31 20:11:05.875,0.167,1.047,-0.091
2018-08-31 20:11:05.888,0.167,1.041,-0.094
2018-08-31 20:11:05.900,0.17,1.041,-0.094
2018-08-31 20:11:05.913,0.17,1.041,-0.1
2018-08-31 20:11:05.925,0.176,1.047,-0.091
2018-08-31 20:11:05.938,0.176,1.047,-0.094
2018-08-31 20:11:05.950,0.17,1.041,-0.094
2018-08-31 20:11:05.963,0.17,1.047,-0.088
